DynastyChallengeUI,66404,"剧场"
DynastyChallengeUI,66428,"剧场"
DynastyChallengeUI,66488,"剧场"
DynastyChallengeUI,66304,"剧场"
DynastyChallengeUI,66212,"剧场"
DynastyChallengeUI,66184,"剧场"
DynastyChallengeUI,66360,"剧场"
DynastyChallengeUI,64932,"Button"
DynastyChallengeUI,64534,"日本混混"
DynastyChallengeUI,64892,"已击破"
DynastyChallengeUI,64592,"日本混混"
DynastyChallengeUI,64880,"已击破"
DynastyChallengeUI,64402,"日本混混"
DynastyChallengeUI,64870,"已击破"
DynastyChallengeUI,64556,"日本混混"
DynastyChallengeUI,64884,"已击破"
DynastyChallengeUI,64586,"狩猎"
DynastyChallengeUI,65206,"288.3k"
DynastyChallengeUI,64412,"121212"
DynastyChallengeUI,64544,"第39章:黄皮"
DynastyChallengeUI,64562,"50%"
DynastyChallengeUI,64062,"01:35:59后重置至第38章"
DynastyChallengeUI,64446,"领取"
DynastyChallengeUI,64488,"章节重置"
DynastyChallengeUI,64474,"章节重置"
DynastyChallengeUI,64524,"章节重置"
DynastyChallengeUI,64540,"挑战次数: 0"
DynastyChallengeUI,64088,"01:35:59恢复一次挑战次数"
DynastyChallengeUI,64530,"New Text"
DynastyChallengeUI,64366,"请选择王朝挑战重置方式:"
DynastyChallengeUI,65218,"正常重置"
DynastyChallengeUI,65306,"明日王朝挑战副本重置至历史最高章节"
DynastyChallengeUI,65278,"可重置至39章"
DynastyChallengeUI,65700,"选择"
DynastyChallengeUI,65338,"选择"
DynastyChallengeUI,65156,"正常重置"
DynastyChallengeUI,65196,"明日王朝挑战副本重置至历史最高章节"
DynastyChallengeUI,65226,"可重置至39章"
DynastyChallengeUI,65646,"选择"
DynastyChallengeUI,65222,"选择"
DynastyChallengeUI,64834,"历史最高章节: 39章"
DynastyChallengeUI,64784,"头目名称"
DynastyChallengeUI,65176,"阵容"
DynastyChallengeUI,64794,"击杀奖励: 军团经验+4000"
DynastyChallengeUI,65310,"挑战奖励"
DynastyChallengeUI,65286,"军团贡献"
DynastyChallengeUI,65244,"数量: 997-1010"
DynastyChallengeUI,65274,"(伤害越高,奖励越多,击杀者可获得军团贡献400)"
DynastyChallengeUI,65334,"今日挑战次数12/12"
DynastyChallengeUI,64800,"领取"
DynastyChallengeUI,64860,"首通奖励"
DynastyChallengeUI,67090,"私人猎场"
DynastyChallengeUI,67280,"未通关"
DynastyChallengeUI,67284,"领取"
DynastyChallengeUI,67294,"已领取"
DynastyChallengeUI,67320,"1000"
DynastyChallengeUI,66352,"名字"
DynastyChallengeUI,66316,"9"
DynastyChallengeUI,66240,"455852M"
DynastyChallengeUI,66248,"名字"
DynastyChallengeUI,66264,"9"
DynastyChallengeUI,66288,"455852M"
DynastyChallengeUI,66180,"名字"
DynastyChallengeUI,66232,"9"
DynastyChallengeUI,66176,"455852M"
DynastyChallengeUI,66460,"4"
DynastyChallengeUI,66300,"名字"
DynastyChallengeUI,66388,"9"
DynastyChallengeUI,66432,"455852M"
DynastyChallengeUI,64818,"排行"
DynastyChallengeUI,64908,"玩家"
DynastyChallengeUI,64952,"攻打次数"
DynastyChallengeUI,64790,"最高伤害"
DynastyChallengeUI,64498,"最高伤害排名: 33"
DynastyChallengeUI,64378,"今日攻打次数： 13"
DynastyChallengeUI,64572,"最高伤害排名: 33"
DynastyChallengeUI,64874,"狩猎"
DynastyChallengeUI,65756,"288.3k"
DynastyInstituteUI,67596,"学习"
DynastyInstituteUI,67658,"New Text"
DynastyInstituteUI,67568,"研究"
DynastyInstituteUI,67666,"New Text"
DynastyInstituteUI,67558,"狩猎"
DynastyInstituteUI,67710,"288.3k"
DynastyInstituteUI,67652,"王朝贡献"
DynastyInstituteUI,67640,"999999"
DynastyInstituteUI,67866,"攻击  LV.18"
DynastyInstituteUI,67958,"当前等级"
DynastyInstituteUI,67942,"90/90"
DynastyInstituteUI,67934,"当前属性"
DynastyInstituteUI,67962,"全队攻击+3200"
DynastyInstituteUI,67950,"下级属性"
DynastyInstituteUI,67954,"全队攻击+3200"
DynastyInstituteUI,67874,"80"
DynastyInstituteUI,67878,"领取"
DynastyInstituteUI,67564,"王朝等级: 10级"
DynastyInstituteUI,67676,"王朝贡献"
DynastyInstituteUI,67646,"999999"
DynastyInstituteUI,67858,"攻击  LV.18"
DynastyInstituteUI,67930,"当前等级"
DynastyInstituteUI,67946,"90/90"
DynastyInstituteUI,67938,"当前属性"
DynastyInstituteUI,67926,"全队攻击+3200"
DynastyInstituteUI,67898,"下级属性"
DynastyInstituteUI,67870,"80"
DynastyInstituteUI,67892,"领取"
DynastyManageUI,68414,"王朝成员"
DynastyManageUI,68742,"王朝成员"
DynastyManageUI,68488,"王朝管理"
DynastyManageUI,68750,"王朝管理"
DynastyManageUI,68466,"狩猎"
DynastyManageUI,69104,"288.3k"
DynastyManageUI,68876,"成员"
DynastyManageUI,68800,"国力"
DynastyManageUI,68820,"等级"
DynastyManageUI,68846,"贡献"
DynastyManageUI,68760,"上次登录"
DynastyManageUI,69944,"会长"
DynastyManageUI,69676,"Omg10011111111111111111"
DynastyManageUI,69708,"VIP0"
DynastyManageUI,69672,"10"
DynastyManageUI,69656,"New Text"
DynastyManageUI,69680,"10010"
DynastyManageUI,69722,"1小时前"
DynastyManageUI,68860,"盟主离线7天，盟主位置转让给历史贡献最高的玩家"
DynastyManageUI,69252,"111/111"
DynastyManageUI,69298,"联盟信息"
DynastyManageUI,69506,"New Text"
DynastyManageUI,69212,"联盟申请"
DynastyManageUI,69548,"New Text"
DynastyManageUI,69094,"成员管理"
DynastyManageUI,69564,"New Text"
DynastyManageUI,69716,"领取"
DynastyManageUI,69726,"王朝名字"
DynastyManageUI,69498,"LV.10"
DynastyManageUI,69650,"1000/21346"
DynastyManageUI,69160,"王朝宣言"
DynastyManageUI,69244,"王朝宣言"
DynastyManageUI,69526,"领取"
DynastyManageUI,69120,"98/100"
DynastyManageUI,69502,"强盛的王朝将吸引更多人申请加入"
DynastyManageUI,69456,"成员"
DynastyManageUI,69494,"战斗力"
DynastyManageUI,69510,"等级"
DynastyManageUI,69912,"Omg100"
DynastyManageUI,69868,"VIP0"
DynastyManageUI,69884,"100.aM"
DynastyManageUI,69928,"New Text"
DynastyManageUI,69982,"领取"
DynastyManageUI,69998,"领取"
DynastyManageUI,69568,"领取"
DynastyManageUI,69280,"当前申请人数"
DynastyManageUI,69294,"98/100"
DynastyManageUI,69544,"成员"
DynastyManageUI,69474,"国力"
DynastyManageUI,69540,"等级"
DynastyManageUI,69470,"贡献"
DynastyManageUI,69978,"自己"
DynastyManageUI,70014,"会长"
DynastyManageUI,69888,"Omg10011111111111111111"
DynastyManageUI,69920,"VIP0"
DynastyManageUI,69876,"10"
DynastyManageUI,69908,"New Text"
DynastyManageUI,69940,"10010"
DynastyManageUI,69872,"权限不足"
DynastyManageUI,69988,"领取"
DynastyManageUI,69582,"领取"
DynastyManageUI,68482,"领取"
DynastyManageUI,68472,"领取"
DynastyManageUI,68462,"New Text"
DynastyManageUI,68746,"名字"
DynastyManageUI,68842,"VIP0"
DynastyManageUI,69090,"副盟主"
DynastyManageUI,69598,"选择"
DynastyManageUI,69482,"选择"
DynastyManageUI,69308,"副盟主"
DynastyManageUI,69578,"选择"
DynastyManageUI,69464,"选择"
DynastyManageUI,69190,"副盟主"
DynastyManageUI,69532,"选择"
DynastyManageUI,69478,"选择"
DynastyManageUI,69124,"副盟主"
DynastyManageUI,69460,"选择"
DynastyManageUI,69448,"选择"
DynastyManageUI,69098,"领取"
DynastyManageUI,69132,"领取"
DynastyManageUI,68402,"New Text"
DynastyManageUI,68496,"请阁下给孩子改名"
DynastyManageUI,68788,"改名需要消耗钻石"
DynastyManageUI,68836,"100"
DynastyManageUI,69234,"领取"
DynastyManageUI,69224,"领取"
DynastyOfficeUI,70432,"联盟建设"
DynastyOfficeUI,70678,"New Text"
DynastyOfficeUI,70436,"New Text"
DynastyOfficeUI,70768,"New Text"
DynastyOfficeUI,70516,"狩猎"
DynastyOfficeUI,70952,"288.3k"
DynastyOfficeUI,70660,"王朝名字"
DynastyOfficeUI,70744,"LV.10"
DynastyOfficeUI,70930,"1000/21346"
DynastyOfficeUI,70522,"今日建设进度"
DynastyOfficeUI,70464,"今日建设人数: 36/46"
DynastyOfficeUI,70674,"初级建设"
DynastyOfficeUI,71156,"经验"
DynastyOfficeUI,71164,"+1000"
DynastyOfficeUI,71176,"经验"
DynastyOfficeUI,71096,"+1000"
DynastyOfficeUI,71144,"经验"
DynastyOfficeUI,71080,"+1000"
DynastyOfficeUI,70998,"消耗:"
DynastyOfficeUI,70972,"3000"
DynastyOfficeUI,71004,"领取"
DynastyOfficeUI,70976,"已建设"
DynastyOfficeUI,70740,"初级建设"
DynastyOfficeUI,71152,"经验"
DynastyOfficeUI,71108,"+1000"
DynastyOfficeUI,71084,"经验"
DynastyOfficeUI,71112,"+1000"
DynastyOfficeUI,71120,"经验"
DynastyOfficeUI,71104,"+1000"
DynastyOfficeUI,70992,"消耗:"
DynastyOfficeUI,70940,"3000"
DynastyOfficeUI,70924,"领取"
DynastyOfficeUI,70962,"已建设"
DynastyOfficeUI,70664,"初级建设"
DynastyOfficeUI,71140,"经验"
DynastyOfficeUI,71168,"+1000"
DynastyOfficeUI,71128,"经验"
DynastyOfficeUI,71100,"+1000"
DynastyOfficeUI,71160,"经验"
DynastyOfficeUI,71180,"+1000"
DynastyOfficeUI,70966,"消耗:"
DynastyOfficeUI,71010,"3000"
DynastyOfficeUI,70980,"领取"
DynastyOfficeUI,70946,"已建设"
DynastyOfficeUI,70412,"刷新时间: 10:10:10"
DynastyOfficeUI,70420,"New Text"
DynastyOfficeUI,70476,"New Text"
DynastyOfficeUI,70526,"66"
DynastyOfficeUI,70484,"王朝副本挑战次数达到5"
DynastyOfficeUI,70416,"奖励:活跃点x10"
DynastyOfficeUI,70448,"4/5"
DynastyOfficeUI,70724,"领取"
DynastyOfficeUI,70784,"领取"
DynastyOfficeUI,70780,"已完成"
DynastyRankListUI,71514,"王朝成员"
DynastyRankListUI,71608,"王朝成员"
DynastyRankListUI,71518,"王朝管理"
DynastyRankListUI,71604,"王朝管理"
DynastyRankListUI,71470,"王朝管理"
DynastyRankListUI,71628,"王朝管理"
DynastyRankListUI,71492,"王朝管理"
DynastyRankListUI,71618,"王朝管理"
DynastyRankListUI,71522,"狩猎"
DynastyRankListUI,71686,"288.3k"
DynastyRankListUI,71884,"4"
DynastyRankListUI,71896,"王朝名字"
DynastyRankListUI,71876,"军团战绩"
DynastyRankListUI,71838,"美服s250"
DynastyRankListUI,71694,"军团排名"
DynastyRankListUI,71682,"军团排名"
DynastyRankListUI,71848,"4"
DynastyRankListUI,71868,"玩家名字"
DynastyRankListUI,71872,"个人战绩"
DynastyRankListUI,71892,"所属军团"
DynastyRankListUI,71880,"美服s250"
DynastyRankListUI,71710,"军团排名"
DynastyRankListUI,71698,"军团排名"
DynastyRankListUI,71860,"第1名"
DynastyRankListUI,71722,"军团排名"
DynastyRankListUI,71678,"军团排名"
DynastyRankListUI,71864,"第1名"
DynastyRankListUI,71976,"1000"
DynastyRankListUI,71706,"军团排名"
DynastyRankListUI,71730,"军团排名"
DynastyRankListUI,71392,"我的排名: 33"
DynastyRankListUI,71478,"1000"
DynastyStationUI,72664,"王朝名字"
DynastyStationUI,72826,"血量:"
DynastyStationUI,72912,"9999/99999"
DynastyStationUI,72858,"王朝总战绩:"
DynastyStationUI,72806,"9999999"
DynastyStationUI,72798,"个人总战绩:"
DynastyStationUI,72842,"9999999"
DynastyStationUI,72862,"个人每日战绩"
DynastyStationUI,72794,"9999999"
DynastyStationUI,72838,"王朝总战绩:"
DynastyStationUI,72810,"9999999"
DynastyStationUI,72428,"排行榜"
DynastyStationUI,72396,"攻城奖励"
DynastyStationUI,72392,"查看状况"
DynastyStationUI,72438,"狩猎"
DynastyStationUI,72830,"288.3k"
DynastyStationUI,72814,"总部 0/1"
DynastyStationUI,72854,"总部 0/1"
DynastyStationUI,72872,"金库 0/1"
DynastyStationUI,72786,"总部 0/1"
DynastyStationUI,72850,"炮台 0/1"
DynastyStationUI,72846,"总部 0/1"
DynastyStationUI,72790,"医院 0/1"
DynastyStationUI,72802,"总部 0/1"
DynastyStationUI,72698,"挑战次数: 0"
DynastyStationUI,72472,"10:25:00 本轮结束"
DynastyStationUI,72214,"王朝争霸将于10:25:00后开始"
DynastyStationUI,72424,"New Text"
DynastyStationUI,72454,"报名时间: 周一<color=#f0c058>10:00</color>~周一<color=#f0c058>24:00</color> (仅教父和二把手可以报名)"
DynastyStationUI,72866,"领取"
DynastyStationUI,72634,"成员"
DynastyStationUI,72686,"战力"
DynastyStationUI,72678,"等级"
DynastyStationUI,72626,"状态"
DynastyStationUI,72942,"Omg100"
DynastyStationUI,72962,"VIP0"
DynastyStationUI,72930,"455.2M"
DynastyStationUI,72934,"99"
DynastyStationUI,72946,"99"
DynastyStationUI,72996,"领取"
DynastyStationUI,72982,"领取"
DynastyStationUI,72710,"狩猎"
DynastyStationUI,72922,"288.3k"
DynastyStationUI,72492,"开战前未分配人员,系统将自动分配"
DynastyStationUI,72374,"驻守: 8/10"
DynastyUI,73636,"狩猎"
DynastyUI,74056,"288.3k"
DynastyUI,73602,"商店"
DynastyUI,73692,"王朝玩法"
DynastyUI,73700,"王朝争霸"
DynastyUI,73652,"管理"
DynastyUI,73616,"王朝挑战"
DynastyUI,73676,"事务所"
DynastyUI,73642,"科研所"
DynastyUI,73736,"<color=#ffc208>VIP6</color>名字xxx:我是谁，我在干嘛"
DynastyUI,73750,"<color=#ffc208>VIP6</color>名字xxx:我是谁，我在干嘛"
DynastyUI,73318,"王朝名字 Lv.3"
DynastyUI,73672,"人数"
DynastyUI,73708,"111/111"
DynastyUI,73446,"总战力 5.632M"
DynastyUI,73656,"领取"
DynastyUI,73840,"首通奖励"
DynastyUI,73868,"王朝名字 LV.3"
DynastyUI,74064,"111/111"
DynastyUI,73940,"总战力 5.632M"
DynastyUI,74086,"11111/11111"
DynastyUI,73850,"公会编号: "
DynastyUI,73896,"王朝宣言"
DynastyUI,74082,"欢迎大家加入联盟"
DynastyUI,73872,"王朝宣言"
DynastyUI,74104,"欢迎大家加入联盟"
DynastyUI,74042,"领取"
DynastyUI,74076,"领取"
DynastyUI,73862,"狩猎"
DynastyUI,74284,"288.3k"
DynastyUI,73914,"排名"
DynastyUI,73900,"玩家"
DynastyUI,73930,"人数"
DynastyUI,73910,"积分"
DynastyUI,74200,"王朝名字"
DynastyUI,74260,"教父: 按揭房"
DynastyUI,74256,"111/111"
DynastyUI,74276,"11111111111"
DynastyUI,74272,"王朝名字"
DynastyUI,74224,"教父: 按揭房"
DynastyUI,74248,"111/111"
DynastyUI,74172,"11111111111"
DynastyUI,74176,"王朝名字"
DynastyUI,74244,"教父: 按揭房"
DynastyUI,74168,"111/111"
DynastyUI,74184,"11111111111"
DynastyUI,74268,"4"
DynastyUI,74196,"王朝名字"
DynastyUI,74232,"教父: 按揭房"
DynastyUI,74180,"111/111"
DynastyUI,74264,"11111111111"
DynastyUI,73684,"99"
DynastyUI,73668,"王朝名字"
DynastyUI,73620,"教父: 啊发发"
DynastyUI,73628,"11111111111"
DynastyUI,73612,"11111111111"
EntertainmentUI,74588,"狩猎"
EntertainmentUI,74778,"288.3k"
EntertainmentUI,74722,"娱乐会所"
EntertainmentUI,74766,"少しリラックスしたいですか"
EntertainmentUI,74706,"管理中心"
EntertainmentUI,74742,"育儿所"
EntertainmentUI,74786,"少しリラックスしたいですか"
EntertainmentUI,74718,"婚配所"
EntertainmentUI,74730,"宴会"
EntertainmentUI,74734,"培训中心"
EntertainmentUI,74726,"沙龙"
EquipmentCultivateUI,75250,"点击屏幕继续"
EquipmentCultivateUI,75630,"狩猎"
EquipmentCultivateUI,77212,"288.3k"
EquipmentCultivateUI,77368,"升级"
EquipmentCultivateUI,77634,"升级"
EquipmentCultivateUI,77392,"升级"
EquipmentCultivateUI,77542,"升级"
EquipmentCultivateUI,77404,"升级"
EquipmentCultivateUI,77556,"升级"
EquipmentCultivateUI,77408,"升级"
EquipmentCultivateUI,77614,"升级"
EquipmentCultivateUI,75650,"New Text"
EquipmentCultivateUI,76316,"失败"
EquipmentCultivateUI,76566,"失败"
EquipmentCultivateUI,76272,"失败"
EquipmentCultivateUI,75622,"等级10"
EquipmentCultivateUI,75834,"等级10"
EquipmentCultivateUI,75826,"等级10"
EquipmentCultivateUI,75656,"等级10"
EquipmentCultivateUI,77000,"领取"
EquipmentCultivateUI,76810,"x999.9k"
EquipmentCultivateUI,76242,"领取"
EquipmentCultivateUI,75686,"等级10"
EquipmentCultivateUI,75742,"等级10"
EquipmentCultivateUI,75818,"等级10"
EquipmentCultivateUI,75734,"等级10"
EquipmentCultivateUI,75822,"等级10"
EquipmentCultivateUI,75800,"等级10"
EquipmentCultivateUI,75690,"精炼等级: 26阶"
EquipmentCultivateUI,76584,"0/80"
EquipmentCultivateUI,77418,"1000"
EquipmentCultivateUI,76268,"EXP+1230"
EquipmentCultivateUI,77412,"1000"
EquipmentCultivateUI,76326,"EXP+1230"
EquipmentCultivateUI,77446,"1000"
EquipmentCultivateUI,76430,"EXP+1230"
EquipmentCultivateUI,77386,"1000"
EquipmentCultivateUI,76206,"EXP+1230"
EquipmentCultivateUI,76258,"领取"
EquipmentCultivateUI,76340,"失败"
EquipmentCultivateUI,76410,"失败"
EquipmentCultivateUI,76538,"失败"
EquipmentCultivateUI,76462,"失败"
EquipmentCultivateUI,76516,"失败"
EquipmentCultivateUI,75636,"等级10"
EquipmentCultivateUI,75776,"等级10"
EquipmentCultivateUI,75748,"等级10"
EquipmentCultivateUI,75796,"等级10"
EquipmentCultivateUI,75618,"等级10"
EquipmentCultivateUI,76458,"0/80"
EquipmentCultivateUI,76524,"成功率: 高1"
EquipmentCultivateUI,76282,"成功率: 高11111111111111"
EquipmentCultivateUI,76868,"美元炼化:"
EquipmentCultivateUI,77014,"888888"
EquipmentCultivateUI,76964,"美元炼化:"
EquipmentCultivateUI,76988,"888888"
EquipmentCultivateUI,76912,"飞廉裂空枪碎片炼化:"
EquipmentCultivateUI,76940,"100"
EquipmentCultivateUI,75810,"攻击: +12"
EquipmentCultivateUI,76212,"领取"
EquipmentCultivateUI,75702,"等级10"
EquipmentCultivateUI,75766,"等级10"
EquipmentCultivateUI,75646,"等级10"
EquipmentCultivateUI,75792,"等级10"
EquipmentCultivateUI,75814,"等级10"
EquipmentCultivateUI,75830,"等级10"
EquipmentCultivateUI,77350,"1000"
EquipmentCultivateUI,76418,"突破石"
EquipmentCultivateUI,76290,"8888/88888"
EquipmentCultivateUI,77136,"领取"
EquipmentCultivateUI,76890,"295.3k"
EquipmentCultivateUI,76366,"关羽"
EquipmentCultivateUI,76286,"关羽"
EquipmentCultivateUI,77372,"攻击"
EquipmentCultivateUI,77382,"11234"
EquipmentCultivateUI,77534,"1111111"
EquipmentCultivateUI,76820,"New Text"
EquipmentCultivateUI,77152,"New Text11111111111111111111111111111111111111111111111111111111111111111"
EquipmentCultivateUI,75726,"New Text"
EquipmentCultivateUI,75682,"New Text"
EquipmentCultivateUI,76254,"精炼等级: 26阶"
EquipmentCultivateUI,76546,"26阶"
EquipmentCultivateUI,75672,"消耗:"
EquipmentCultivateUI,77006,"11111/11111"
EquipmentCultivateUI,76952,"11111/11111"
EquipmentCultivateUI,77208,"11111/11111"
EquipmentCultivateUI,76918,"11111/11111"
EquipmentCultivateUI,76970,"-10"
EquipmentCultivateUI,77098,"10"
EquipmentCultivateUI,76974,"+10"
EquipmentCultivateUI,77146,"领取"
EquipmentCultivateUI,77106,"领取"
EquipmentDetailInfoUI,78088,"暗金装"
EquipmentDetailInfoUI,78070,"潜力: 18"
EquipmentDetailInfoUI,77990,"共工海魂刀"
EquipmentDetailInfoUI,78344,"强化属性"
EquipmentDetailInfoUI,78394,"强化等级"
EquipmentDetailInfoUI,78398,"强化等级"
EquipmentDetailInfoUI,78576,"领取"
EquipmentDetailInfoUI,78448,"精炼属性"
EquipmentDetailInfoUI,78444,"强化等级"
EquipmentDetailInfoUI,78318,"强化等级"
EquipmentDetailInfoUI,78424,"强化等级"
EquipmentDetailInfoUI,78510,"领取"
EquipmentDetailInfoUI,78356,"升星"
EquipmentDetailInfoUI,78526,"升星等级:"
EquipmentDetailInfoUI,78412,"强化等级"
EquipmentDetailInfoUI,78360,"强化等级"
EquipmentDetailInfoUI,78520,"领取"
EquipmentDetailInfoUI,78420,"炼化"
EquipmentDetailInfoUI,78416,"强化等级"
EquipmentDetailInfoUI,78334,"强化等级"
EquipmentDetailInfoUI,78550,"领取"
EquipmentDetailInfoUI,78440,"神兵技能"
EquipmentDetailInfoUI,78428,"111111111111111111111111111111"
EquipmentDetailInfoUI,78386,"套装"
EquipmentDetailInfoUI,78530,"血狱套装"
EquipmentDetailInfoUI,78664,"啊回复安"
EquipmentDetailInfoUI,78656,"2件套效果:"
EquipmentDetailInfoUI,78646,"2件套效果:111111111111111"
EquipmentDetailInfoUI,78540,"111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"
EquipmentDetailInfoUI,78330,"强化属性"
EquipmentDetailInfoUI,78348,"强化等级强化等级强化等级强化等级强化等级强化等级强化等级强化等级强化等级强化等级强化等级强化等级"
EquipmentDetailInfoUI,77938,"狩猎"
EquipmentDetailInfoUI,78060,"288.3k"
EquipmentDetailInfoUI,77908,"领取"
EquipmentDetailInfoUI,77918,"领取"
EquipmentDetailInfoUI,77944,"2件套效果:"
EquipmentDetailInfoUI,77924,"2件套效果:1111111111111111111111111111111111111111111"
ExperimentReportUI,78862,"扫荡结束"
ExperimentReportUI,78940,"1000"
ExperimentReportUI,78922,"第一波"
ExperimentReportUI,78960,"2727"
ExperimentReportUI,78964,"2727"
ExperimentReportUI,78908,"New Text"
ExperimentReportUI,78904,"第一波"
ExperimentRewardPreviewUI,79060,"罪犯详情"
ExperimentSelectAttrUI,79232,"罪犯详情"
ExperimentSelectAttrUI,79426,"可得"
ExperimentSelectAttrUI,79402,"可得"
ExperimentSelectAttrUI,79410,"可得"
ExperimentSelectAttrUI,79236,"New Text"
ExperimentSelectAttrUI,79318,"开始狩猎"
ExperimentSelectAttrUI,79218,"New Text"
ExperimentSelectAttrUI,79462,"New Text"
ExperimentSelectDiffUI,79558,"罪犯详情"
ExperimentSelectDiffUI,79682,"阵容"
ExperimentSelectDiffUI,79574,"New Text"
ExperimentSelectDiffUI,79578,"New Text"
ExperimentSelectDiffUI,79598,"New Text"
ExperimentSelectDiffUI,79850,"开始狩猎"
ExperimentSelectDiffUI,79794,"1541584"
ExperimentSelectDiffUI,79782,"41545"
ExperimentSelectDiffUI,79766,"New Text"
ExperimentSelectDiffUI,79856,"开始狩猎"
ExperimentSelectDiffUI,79818,"1541584"
ExperimentSelectDiffUI,79770,"New Text"
ExperimentSelectDiffUI,79844,"开始狩猎"
ExperimentSelectDiffUI,79798,"New Text"
ExperimentUI,81116,"狩猎"
ExperimentUI,81568,"288.3k"
ExperimentUI,80756,"New Text"
ExperimentUI,80514,"New Text"
ExperimentUI,81082,"fwafwafawaw
fawawfawfawf"
ExperimentUI,81128,"10000"
ExperimentUI,81136,"New Text"
ExperimentUI,81390,"50%"
ExperimentUI,81256,"New Text"
ExperimentUI,81366,"战斗"
ExperimentUI,81350,"产出总览"
ExperimentUI,80586,"New Text"
ExperimentUI,80890,"Button"
ExperimentUI,81236,"New Text"
ExperimentUI,81162,"New Text"
ExperimentUI,81156,"New Text"
ExperimentUI,81376,"New Text"
ExperimentUI,80872,"New Text"
ExperimentUI,81472,"你好"
ExperimentUI,81490,"你好"
ExperimentUI,81558,"New Text"
ExperimentUI,80518,"罪犯详情"
ExperimentUI,81184,"战斗"
ExperimentUI,81326,"产出总览"
ExperimentUI,80656,"罪犯详情"
ExperimentUI,80704,"577863783783"
ExperimentUI,81272,"产出总览"
ExperimentUI,81226,"1000"
ExperimentUI,81132,"关卡对应张杰名字"
ExperimentUI,81480,"阵容"
ExperimentUI,81246,"推荐阵容战力：20000"
ExperimentUI,81476,"New Text"
ExperimentUI,81242,"New Text"
ExperimentUI,81284,"New Text"
ExperimentUI,81394,"掠夺"
ExperimentUI,81516,"qdfaf
fawf"
ExperimentUI,80746,"罪犯详情"
ExperimentUI,80522,"恭喜发财"
ExperimentUI,81090,"产出总览"
ExperimentUI,81174,"1000"
ExperimentUI,81316,"New Text"
ExperimentUI,80840,"罪犯详情"
ExperimentUI,80760,"恭喜发财"
ExperimentUI,81216,"产出总览"
ExperimentUI,81144,"10000"
ExperimentUI,81112,"New Text"
ExperimentUI,81148,"50%"
ExperimentUI,80620,"罪犯详情"
ExperimentUI,80574,"恭喜发财"
ExperimentUI,81278,"产出总览"
ExperimentUI,80498,"New Text"
ExperimentUI,80668,"罪犯详情"
ExperimentUI,81122,"战斗"
ExperimentUI,81202,"产出总览"
FlopAnimUI,81744,"正白旗"
FlopAnimUI,81732,"美人"
FlopAnimUI,81756,"方怡"
FlopAnimUI,81748,"20"
FlopAnimUI,81736,"20"
FragItem,81836,"1000"
FriendUI,83052,"New Text"
FriendUI,82794,"狩猎"
FriendUI,83166,"288.3k"
FriendUI,83548,"272278"
FriendUI,83346,"New Text"
FriendUI,83418,"New Text"
FriendUI,83524,"New Text"
FriendUI,83450,"New Text"
FriendUI,83694,"Button"
FriendUI,83422,"New Text"
FriendUI,83006,"领取"
FriendUI,82824,"New Text"
FriendUI,82550,"New Text"
FriendUI,83544,"272278"
FriendUI,83378,"New Text"
FriendUI,83382,"New Text"
FriendUI,83486,"New Text"
FriendUI,83414,"New Text"
FriendUI,83662,"Button"
FriendUI,83540,"New Text"
FriendUI,83702,"Button"
FriendUI,83028,"领取"
FriendUI,83016,"领取"
FriendUI,82364,"New Text"
FriendUI,83528,"272278"
FriendUI,83504,"New Text"
FriendUI,83356,"New Text"
FriendUI,83398,"New Text"
FriendUI,83536,"New Text"
FriendUI,83364,"New Text"
FriendUI,83720,"领取"
FriendUI,83618,"领取"
FriendUI,82988,"领取"
FriendUI,83022,"领取"
FriendUI,82430,"New Text"
FriendUI,82288,"272278"
FriendUI,82542,"New Text"
FriendUI,82368,"New Text"
FriendUI,82446,"New Text"
FriendUI,82508,"New Text"
FriendUI,82734,"领取"
FriendUI,82802,"领取"
FriendUI,82828,"领取"
FriendUI,82902,"领取"
FriendUI,82850,"领取"
FriendUI,82758,"领取"
FriendUI,82466,"New Text"
FriendUI,82710,"领取"
FriendUI,82872,"领取"
FriendUI,82878,"Enter text..."
FriendUI,82450,"New Text"
FriendUI,82816,"Enter text..."
FriendUI,82722,"领取"
FriendUI,83374,"272278"
FriendUI,83532,"New Text"
FriendUI,83520,"New Text"
FriendUI,83468,"New Text"
FriendUI,83446,"New Text"
FriendUI,83442,"New Text"
FriendUI,83652,"领取"
FriendUI,82784,"领取"
FriendUI,82392,"New Text"
FriendUI,82518,"272278"
FriendUI,82320,"New Text"
FriendUI,82470,"New Text"
FriendUI,82360,"New Text"
FriendUI,82376,"New Text"
FriendUI,82836,"领取"
FriendUI,83516,"272278"
FriendUI,83432,"New Text"
FriendUI,83482,"New Text"
FriendUI,83360,"New Text"
FriendUI,83478,"New Text"
FriendUI,83402,"New Text"
FriendUI,83706,"领取"
FriendUI,83726,"领取"
FriendUI,83042,"领取"
FriendUI,83056,"领取"
GameMenuUI,84288,"10"
GameMenuUI,84208,"玩家名字 LV.15"
GameMenuUI,84220,"玩家名字在这里"
GameMenuUI,84176,"999.9k"
GameMenuUI,84212,"999.9k"
GameMenuUI,84200,"999.9k"
GameMenuUI,84236,"121212"
GameMenuUI,84254,"121212"
GameMenuUI,84320,"999999911"
GameMenuUI,84000,"系统通知"
